player_name,team,year,home_run_rate,label,batting_side,throwing_hand,height,weight,age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,IBB,onbase_plus_slugging,TB,GIDP,HBP,SH,SF
나지완,기아타이거즈,2019,0.0392156862745098,기아타이거즈-2019-나지완,R,R,"5' 11""",231,34,56,153,129,12,24,5,0,6,17,0,0,19,37,0.186,0.301,0.364,1,0.665,47,3,3,0,2
오정환,기아타이거즈,2019,0.0,기아타이거즈-2019-오정환,L,R,"6' 0""",165,20,30,29,28,8,4,0,0,0,1,0,2,0,12,0.143,0.143,0.143,0,0.286,4,1,0,1,0
오선우,기아타이거즈,2019,0.017543859649122806,기아타이거즈-2019-오선우,L,L,"6' 1""",209,22,27,57,53,5,8,1,1,1,4,0,0,3,24,0.151,0.211,0.264,0,0.475,14,0,1,0,0
박찬호,기아타이거즈,2019,0.0036968576709796672,기아타이거즈-2019-박찬호,R,R,"5' 10""",156,24,133,541,504,60,131,15,4,2,49,39,6,26,83,0.26,0.3,0.318,0,0.618,160,8,4,5,2
박준태,기아타이거즈,2019,0.0,기아타이거즈-2019-박준태,L,R,"5' 11""",165,27,38,47,41,13,7,3,0,0,4,1,1,4,15,0.171,0.234,0.244,0,0.478,10,1,0,0,2
류승현,기아타이거즈,2019,0.0,기아타이거즈-2019-류승현,L,R,"5' 7""",185,21,57,163,150,14,38,8,1,0,14,3,2,9,29,0.253,0.313,0.32,0,0.633,48,3,4,0,0
신범수,기아타이거즈,2019,0.03076923076923077,기아타이거즈-2019-신범수,L,R,"5' 9""",182,21,39,65,57,4,12,5,0,2,7,0,0,7,14,0.211,0.308,0.404,0,0.711,23,1,1,0,0
Preston Tucker,기아타이거즈,2019,0.022556390977443608,기아타이거즈-2019-Preston Tucker,L,L,"6' 0""",210,28,95,399,357,50,111,33,0,9,50,0,0,38,44,0.311,0.381,0.479,0,0.86,171,12,3,0,1
유민상,기아타이거즈,2019,0.024752475247524754,기아타이거즈-2019-유민상,L,R,"6' 1""",222,30,61,202,175,23,51,15,0,5,26,0,0,24,35,0.291,0.386,0.463,0,0.849,81,6,3,0,0
윤해진,기아타이거즈,2019,0.0,기아타이거즈-2019-윤해진,R,R,"5' 10""",185,30,2,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
유재신,기아타이거즈,2019,0.0,기아타이거즈-2019-유재신,R,R,"5' 10""",171,31,71,59,51,17,13,2,1,0,6,4,3,6,12,0.255,0.328,0.333,0,0.661,17,1,0,1,1
백용환,기아타이거즈,2020,0.04672897196261682,기아타이거즈-2020-백용환,R,R,"5' 10""",209,31,52,107,91,12,20,4,0,5,10,0,0,15,29,0.22,0.33,0.429,0,0.759,39,2,0,1,0
최형우,기아타이거즈,2020,0.04666666666666667,기아타이거즈-2020-최형우,L,R,"5' 10""",233,36,140,600,522,93,185,37,1,28,115,0,0,70,101,0.354,0.433,0.59,5,1.023,308,9,5,0,3
최정용,기아타이거즈,2020,0.01694915254237288,기아타이거즈-2020-최정용,L,R,"5' 10""",165,23,38,59,56,5,11,1,0,1,5,0,0,2,15,0.196,0.224,0.268,0,0.492,15,0,0,1,0
최정민,기아타이거즈,2020,0.0,기아타이거즈-2020-최정민,L,R,"5' 9""",158,31,24,11,9,12,1,0,0,0,2,1,0,2,1,0.111,0.273,0.111,0,0.384,1,0,0,0,0
최원준,기아타이거즈,2020,0.0048543689320388345,기아타이거즈-2020-최원준,L,R,"5' 10""",187,23,123,412,359,72,117,16,6,2,35,14,3,33,35,0.326,0.387,0.421,0,0.808,151,1,6,9,5
한승택,기아타이거즈,2020,0.03435114503816794,기아타이거즈-2020-한승택,R,R,"5' 8""",182,26,83,262,226,22,51,6,0,9,29,0,0,21,58,0.226,0.308,0.372,0,0.68,84,7,6,9,0
홍종표,기아타이거즈,2020,0.0,기아타이거즈-2020-홍종표,L,R,"5' 9""",158,20,40,88,80,7,20,3,0,0,7,0,2,4,13,0.25,0.282,0.288,0,0.57,23,1,0,3,1
황대인,기아타이거즈,2020,0.028985507246376812,기아타이거즈-2020-황대인,R,R,"5' 10""",220,24,63,138,116,14,32,4,0,4,16,0,0,21,29,0.276,0.384,0.414,0,0.798,48,5,0,0,1
황윤호,기아타이거즈,2020,0.0,기아타이거즈-2020-황윤호,R,R,"5' 9""",171,26,25,73,70,5,17,3,0,0,5,2,0,3,10,0.243,0.274,0.286,0,0.56,20,3,0,0,0
장영석,기아타이거즈,2020,0.0,기아타이거즈-2020-장영석,R,R,"6' 1""",220,30,11,37,31,1,4,0,0,0,2,0,0,4,7,0.129,0.243,0.129,0,0.372,4,3,1,0,1
김호령,기아타이거즈,2020,0.025157232704402517,기아타이거즈-2020-김호령,R,R,"5' 10""",187,28,89,159,138,36,32,5,2,4,16,3,3,14,55,0.232,0.314,0.384,0,0.698,53,2,3,3,1
김주찬,기아타이거즈,2020,0.05555555555555555,기아타이거즈-2020-김주찬,R,R,"6' 0""",209,39,7,18,18,3,6,0,0,1,2,0,1,0,2,0.333,0.333,0.5,0,0.833,9,2,0,0,0
김규성,기아타이거즈,2020,0.016483516483516484,기아타이거즈-2020-김규성,L,R,"6' 0""",160,23,103,182,157,21,28,2,1,3,11,2,1,13,40,0.178,0.246,0.261,0,0.507,41,1,1,11,0
김민식,기아타이거즈,2020,0.008403361344537815,기아타이거즈-2020-김민식,L,R,"5' 10""",176,31,69,238,211,22,53,6,1,2,21,0,0,17,28,0.251,0.31,0.318,0,0.628,67,3,2,6,2
김선빈,기아타이거즈,2020,0.002849002849002849,기아타이거즈-2020-김선빈,R,R,"5' 4""",169,30,85,351,303,42,100,19,0,1,37,1,1,40,43,0.33,0.406,0.403,0,0.808,122,12,2,1,5
고장혁,기아타이거즈,2020,0.0,기아타이거즈-2020-고장혁,S,R,"6' 0""",205,30,7,13,13,0,3,0,0,0,0,0,0,0,5,0.231,0.231,0.231,0,0.462,3,0,0,0,0
이창진,기아타이거즈,2020,0.0,기아타이거즈-2020-이창진,R,R,"5' 8""",187,29,22,99,88,19,29,8,1,0,7,0,1,10,17,0.33,0.404,0.443,0,0.847,39,2,1,0,0
이정훈,기아타이거즈,2020,0.0,기아타이거즈-2020-이정훈,L,R,"6' 0""",198,25,3,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0
이진영,기아타이거즈,2020,0.0,기아타이거즈-2020-이진영,R,R,"6' 0""",180,22,32,27,22,4,5,1,0,0,5,1,0,5,9,0.227,0.37,0.273,0,0.643,6,1,0,0,0
이우성,기아타이거즈,2020,0.0,기아타이거즈-2020-이우성,R,R,"5' 11""",209,25,48,67,59,5,12,1,0,0,3,1,0,6,11,0.203,0.299,0.22,0,0.519,13,2,2,0,0
문선재,기아타이거즈,2020,0.0,기아타이거즈-2020-문선재,R,R,"6' 0""",200,30,15,6,6,1,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0,0.333,1,0,0,0,0
나지완,기아타이거즈,2020,0.030575539568345324,기아타이거즈-2020-나지완,R,R,"5' 11""",231,35,137,556,468,73,136,19,1,17,92,0,0,64,114,0.291,0.392,0.444,1,0.837,208,6,18,0,6
나주환,기아타이거즈,2020,0.02702702702702703,기아타이거즈-2020-나주환,R,R,"5' 10""",185,36,64,222,204,21,57,5,0,6,26,0,0,12,44,0.279,0.321,0.392,0,0.713,80,6,1,4,1
오선우,기아타이거즈,2020,0.0547945205479452,기아타이거즈-2020-오선우,L,L,"6' 1""",209,23,59,73,67,11,16,0,0,4,14,0,0,3,26,0.239,0.301,0.418,0,0.719,28,2,3,0,0
박찬호,기아타이거즈,2020,0.005649717514124294,기아타이거즈-2020-박찬호,R,R,"5' 10""",156,25,141,531,480,63,107,16,0,3,36,15,8,36,87,0.223,0.276,0.275,0,0.551,132,14,0,12,3
박민,기아타이거즈,2020,0.0,기아타이거즈-2020-Min Park,R,R,"6' 0""",185,19,6,2,1,1,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0,0.5,0,0,0,0,0
Preston Tucker,기아타이거즈,2020,0.05071315372424723,기아타이거즈-2020-Preston Tucker,L,L,"6' 0""",210,29,142,631,542,100,166,40,0,32,113,0,2,76,67,0.306,0.398,0.557,3,0.955,302,12,9,0,4
유민상,기아타이거즈,2020,0.017543859649122806,기아타이거즈-2020-유민상,L,R,"6' 1""",222,31,126,456,391,38,96,23,0,8,65,0,0,53,80,0.246,0.341,0.366,1,0.707,143,14,6,2,4
최형우,기아타이거즈,2021,0.026905829596412557,기아타이거즈-2021-최형우,L,R,"5' 10""",233,37,104,446,373,52,87,15,1,12,55,0,0,67,67,0.233,0.354,0.375,10,0.73,140,9,4,0,2
최정용,기아타이거즈,2021,0.0,기아타이거즈-2021-최정용,L,R,"5' 10""",165,24,53,65,52,7,10,1,0,0,2,2,0,9,16,0.192,0.307,0.212,0,0.518,11,1,0,3,1
최정민,기아타이거즈,2021,0.0,기아타이거즈-2021-최정민,L,R,"5' 9""",158,32,39,19,15,5,5,0,0,0,1,2,3,3,7,0.333,0.474,0.333,0,0.807,5,1,1,0,0
최원준,기아타이거즈,2021,0.005988023952095809,기아타이거즈-2021-최원준,L,R,"5' 10""",187,24,143,668,589,82,174,21,6,4,44,40,13,61,68,0.295,0.371,0.372,0,0.742,219,7,11,4,3
한승택,기아타이거즈,2021,0.012552301255230125,기아타이거즈-2021-한승택,R,R,"5' 8""",182,27,82,239,203,17,44,7,0,3,16,0,0,28,61,0.217,0.321,0.296,0,0.616,60,6,3,5,0
황대인,기아타이거즈,2021,0.04220779220779221,기아타이거즈-2021-황대인,R,R,"5' 10""",220,25,86,308,282,30,67,10,1,13,45,0,0,18,62,0.238,0.283,0.418,0,0.702,118,8,2,1,5
황윤호,기아타이거즈,2021,0.0,기아타이거즈-2021-황윤호,R,R,"5' 9""",171,27,6,19,17,2,3,0,0,0,0,0,0,1,3,0.177,0.263,0.177,0,0.44,3,1,1,0,0
김호령,기아타이거즈,2021,0.025974025974025976,기아타이거즈-2021-김호령,R,R,"5' 10""",187,29,62,154,130,16,27,2,0,4,15,4,1,16,44,0.208,0.322,0.315,0,0.638,41,2,6,2,0
김규성,기아타이거즈,2021,0.0,기아타이거즈-2021-김규성,L,R,"6' 0""",160,24,54,41,36,8,5,1,0,0,2,0,1,5,17,0.139,0.244,0.167,0,0.411,6,0,0,0,0
김민식,기아타이거즈,2021,0.009966777408637873,기아타이거즈-2021-김민식,L,R,"5' 10""",176,32,100,301,250,30,55,8,0,3,26,0,0,41,49,0.22,0.336,0.288,1,0.624,72,2,4,3,3
김석환,기아타이거즈,2021,0.05,기아타이거즈-2021-김석환,L,L,"6' 1""",213,22,5,20,19,1,5,0,0,1,3,0,0,0,7,0.263,0.3,0.421,0,0.721,8,0,1,0,0
김선빈,기아타이거즈,2021,0.008865248226950355,기아타이거즈-2021-김선빈,R,R,"5' 4""",169,31,130,564,501,55,154,32,0,5,67,0,0,56,39,0.307,0.375,0.401,2,0.776,201,19,1,1,5
김태진,기아타이거즈,2021,0.0024154589371980675,기아타이거즈-2021-김태진,L,R,"5' 6""",165,25,99,414,381,43,105,12,5,1,36,8,5,23,64,0.276,0.314,0.341,1,0.655,130,7,0,6,4
권혁경,기아타이거즈,2021,0.0,기아타이거즈-2021-권혁경,R,R,"6' 1""",207,19,5,18,18,1,4,0,0,0,0,0,0,0,6,0.222,0.222,0.222,0,0.444,4,2,0,0,0
이창진,기아타이거즈,2021,0.010238907849829351,기아타이거즈-2021-이창진,R,R,"5' 8""",187,30,105,293,249,35,52,8,1,3,33,5,0,36,54,0.209,0.308,0.285,0,0.593,71,10,1,4,3
이정훈,기아타이거즈,2021,0.013245033112582781,기아타이거즈-2021-이정훈,L,R,"6' 0""",198,26,41,151,129,14,32,6,0,2,14,0,0,19,33,0.248,0.358,0.341,0,0.699,44,3,3,0,0
이진영,기아타이거즈,2021,0.0425531914893617,기아타이거즈-2021-이진영,R,R,"6' 0""",180,23,17,47,40,8,8,2,1,2,5,1,0,3,22,0.2,0.319,0.45,0,0.769,18,0,4,0,0
이우성,기아타이거즈,2021,0.0,기아타이거즈-2021-이우성,R,R,"5' 11""",209,26,65,100,85,12,17,5,0,0,4,2,1,13,17,0.2,0.303,0.259,0,0.562,22,2,0,1,1
나지완,기아타이거즈,2021,0.0,기아타이거즈-2021-나지완,R,R,"5' 11""",231,36,31,102,81,3,13,1,0,0,7,0,0,14,29,0.161,0.324,0.173,0,0.496,14,3,6,0,1
나주환,기아타이거즈,2021,0.0,기아타이거즈-2021-나주환,R,R,"5' 10""",185,37,19,32,31,0,5,0,0,0,3,0,0,0,12,0.161,0.156,0.161,0,0.318,5,2,0,0,1
오정환,기아타이거즈,2021,0.0,기아타이거즈-2021-오정환,L,R,"6' 0""",165,22,9,18,17,1,4,1,0,0,2,0,0,1,9,0.235,0.278,0.294,0,0.572,5,0,0,0,0
오선우,기아타이거즈,2021,0.0,기아타이거즈-2021-오선우,L,L,"6' 1""",209,24,9,16,15,1,1,0,0,0,0,0,0,1,9,0.067,0.125,0.067,0,0.192,1,0,0,0,0
박찬호,기아타이거즈,2021,0.002070393374741201,기아타이거즈-2021-박찬호,R,R,"5' 10""",156,26,131,483,418,51,103,15,5,1,59,9,4,54,73,0.246,0.331,0.313,0,0.644,131,11,0,8,3
박정우,기아타이거즈,2021,0.0,기아타이거즈-2021-박정우,L,L,"5' 8""",149,23,32,61,48,3,9,1,0,0,4,0,2,10,8,0.188,0.35,0.208,0,0.558,10,2,2,1,0
박민,기아타이거즈,2021,0.0,기아타이거즈-2021-Min Park,R,R,"6' 0""",185,20,18,38,35,3,6,1,0,0,3,0,1,2,10,0.171,0.237,0.2,0,0.437,7,1,1,0,0
류지혁,기아타이거즈,2021,0.0061162079510703364,기아타이거즈-2021-류지혁,L,R,"5' 11""",165,27,92,327,273,37,76,8,0,2,34,0,0,42,46,0.278,0.385,0.33,1,0.714,90,7,7,2,3
Preston Tucker,기아타이거즈,2021,0.016697588126159554,기아타이거즈-2021-Preston Tucker,L,L,"6' 0""",210,30,127,539,468,42,111,24,1,9,59,0,0,61,66,0.237,0.334,0.35,1,0.684,164,12,8,0,2
유민상,기아타이거즈,2021,0.013513513513513514,기아타이거즈-2021-유민상,L,R,"6' 1""",222,32,24,74,60,7,14,2,0,1,6,0,0,8,18,0.233,0.378,0.317,0,0.695,19,1,6,0,0
Sócrates Brito,기아타이거즈,2022,0.030685920577617327,기아타이거즈-2022-Sócrates Brito,L,L,"6' 2""",205,29,127,554,514,83,160,29,7,17,77,12,7,34,81,0.311,0.354,0.494,4,0.848,254,11,2,0,4
최형우,기아타이거즈,2022,0.026415094339622643,기아타이거즈-2022-최형우,L,R,"5' 10""",233,38,132,530,454,55,120,27,1,14,71,1,0,73,92,0.264,0.366,0.421,5,0.787,191,9,1,0,2
최정용,기아타이거즈,2022,0.0,기아타이거즈-2022-최정용,L,R,"5' 10""",165,25,30,23,22,5,2,0,0,0,0,0,0,0,6,0.091,0.091,0.091,0,0.182,2,0,0,1,0
한승택,기아타이거즈,2022,0.008403361344537815,기아타이거즈-2022-한승택,R,R,"5' 8""",182,28,66,119,102,11,18,2,0,1,12,0,0,9,30,0.177,0.261,0.226,0,0.486,23,2,3,4,1
황대인,기아타이거즈,2022,0.026717557251908396,기아타이거즈-2022-황대인,R,R,"5' 10""",220,26,129,524,476,40,122,27,0,14,91,0,0,36,92,0.256,0.315,0.401,2,0.716,191,20,7,0,5
임석진,기아타이거즈,2022,0.058823529411764705,기아타이거즈-2022-임석진,R,R,"5' 10""",216,24,10,17,14,4,1,0,0,1,1,0,0,2,9,0.071,0.235,0.286,0,0.521,4,1,1,0,0
김도영,기아타이거즈,2022,0.011811023622047244,기아타이거즈-2022-김도영,R,R,"6' 0""",187,18,103,254,224,37,53,11,4,3,19,13,3,22,62,0.237,0.312,0.362,0,0.674,81,3,3,4,1
김호령,기아타이거즈,2022,0.011363636363636364,기아타이거즈-2022-김호령,R,R,"5' 10""",187,30,54,88,77,21,21,1,1,1,8,2,1,7,22,0.273,0.333,0.351,0,0.684,27,4,0,4,0
김규성,기아타이거즈,2022,0.019230769230769232,기아타이거즈-2022-김규성,L,R,"6' 0""",160,25,70,52,50,14,9,0,1,1,4,0,0,1,12,0.18,0.196,0.28,0,0.476,14,0,0,1,0
김석환,기아타이거즈,2022,0.028037383177570093,기아타이거즈-2022-김석환,L,L,"6' 1""",213,23,51,107,94,15,14,2,0,3,7,0,0,10,32,0.149,0.252,0.266,0,0.518,25,1,3,0,0
김선빈,기아타이거즈,2022,0.005119453924914676,기아타이거즈-2022-김선빈,R,R,"5' 4""",169,32,140,586,505,51,145,23,0,3,61,13,2,65,47,0.287,0.373,0.351,0,0.724,177,14,6,7,3
김선우,기아타이거즈,2022,0.0,기아타이거즈-2022-김선우,R,R,"5' 10""",176,21,3,4,3,1,1,0,0,0,0,0,0,0,0,0.333,0.5,0.333,0,0.833,1,0,1,0,0
고종욱,기아타이거즈,2022,0.017543859649122806,기아타이거즈-2022-고종욱,L,R,"6' 0""",182,33,62,114,106,13,30,7,1,2,14,1,0,7,21,0.283,0.327,0.425,0,0.752,45,2,0,1,0
권혁경,기아타이거즈,2022,0.0,기아타이거즈-2022-권혁경,R,R,"6' 1""",207,20,2,2,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0,1.0,1,0,0,0,0
이창진,기아타이거즈,2022,0.017326732673267328,기아타이거즈-2022-이창진,R,R,"5' 8""",187,31,111,404,346,56,104,14,0,7,48,3,5,41,63,0.301,0.374,0.402,0,0.776,139,7,2,11,4
